protocol,statement-type,predicate,message,code_block,placement,pragma_version,contract_id,block_id,path
lido-dao,require,_value <= MAX_BASIS_POINTS,"""BASIS_POINTS_OVERFLOW""",,beginning,0.8.9,,_toBasisPoints,protocols/lido-dao/contracts/0.8.9/sanity_checks/OracleReportSanityChecker.sol
lido-dao,require,account == _msgSender(),"""AccessControl: can only renounce roles for self""",,beginning,0.8.9,AccessControl,renounceRole,protocols/lido-dao/contracts/0.8.9/utils/access/AccessControl.sol
lido-dao,assert,_limiterState.currentTotalPooledEther >= prevPooledEther,,,middle,0.8.9,,increaseEther,protocols/lido-dao/contracts/0.8.9/lib/PositiveTokenRebaseLimiter.sol
lido-dao,require,data.refSlot >= _lastRefSlot,"""refSlot less than _lastRefSlot""",,middle,0.8.9,AccountingOracleMock,submitReportData,protocols/lido-dao/contracts/0.8.9/test_helpers/AccountingOracleMock.sol
lido-dao,require,bstr.length <= 32,"""NFTDescriptor: string too long""",,beginning,0.8.9,NFTDescriptorMock,_toBytes32,protocols/lido-dao/contracts/0.8.9/test_helpers/NFTDescriptorMock.sol
lido-dao,require,genesisTime <= _time,"""GENESIS_TIME_CANNOT_BE_MORE_THAN_MOCK_TIME""",,middle,0.8.9,HashConsensusTimeTravellable,,protocols/lido-dao/contracts/0.8.9/test_helpers/oracle/HashConsensusTimeTravellable.sol
aave-v3-core,require,amount <= IERC20(asset).balanceOf(address(this)),'Invalid balance for the contract',,,^0.8.0,,,protocols/aave-v3-core/contracts/mocks/flashloan/MockSimpleFlashLoanReceiver.sol
aave-v3-core,require,owner != address(0),'INVALID_OWNER',,middle,^0.8.0,MintableERC20,permit,protocols/aave-v3-core/contracts/mocks/tokens/MintableERC20.sol
aave-v3-core,require,block.timestamp <= deadline,'INVALID_EXPIRATION',,middle,^0.8.0,MintableERC20,permit,protocols/aave-v3-core/contracts/mocks/tokens/MintableERC20.sol
aave-v3-core,require,"owner == ecrecover(digest, v, r, s)",'INVALID_SIGNATURE',,middle,^0.8.0,MintableERC20,permit,protocols/aave-v3-core/contracts/mocks/tokens/MintableERC20.sol
aave-v3-core,require,assets.length == sources.length,Errors.INCONSISTENT_PARAMS_LENGTH,,beginning,^0.8.10,AaveOracle,_setAssetsSources,protocols/aave-v3-core/contracts/misc/AaveOracle.sol
aave-v3-core,require,balanceOf[msg.sender] >= wad,,,beginning,^0.8.10,WETH9,withdraw,protocols/aave-v3-core/contracts/dependencies/weth/WETH9.sol
aave-v3-core,require,balanceOf[src] >= wad,,,beginning,^0.8.10,WETH9,transferFrom,protocols/aave-v3-core/contracts/dependencies/weth/WETH9.sol
aave-v3-core,require,allowance[src][msg.sender] >= wad,,,end,^0.8.10,WETH9,transferFrom,protocols/aave-v3-core/contracts/dependencies/weth/WETH9.sol
aave-v3-core,require,sender != address(0),'ERC20: transfer from the zero address',,beginning,^0.8.0,ERC20,_transfer,protocols/aave-v3-core/contracts/dependencies/openzeppelin/contracts/ERC20.sol
aave-v3-core,require,recipient != address(0),'ERC20: transfer to the zero address',,beginning,^0.8.0,ERC20,_transfer,protocols/aave-v3-core/contracts/dependencies/openzeppelin/contracts/ERC20.sol
aave-v3-core,require,account != address(0),'ERC20: mint to the zero address',,beginning,^0.8.0,ERC20,_mint,protocols/aave-v3-core/contracts/dependencies/openzeppelin/contracts/ERC20.sol
aave-v3-core,require,account != address(0),'ERC20: burn from the zero address',,beginning,^0.8.0,ERC20,_mint,protocols/aave-v3-core/contracts/dependencies/openzeppelin/contracts/ERC20.sol
aave-v3-core,require,owner != address(0),'ERC20: approve from the zero address',,beginning,^0.8.0,ERC20,_approve,protocols/aave-v3-core/contracts/dependencies/openzeppelin/contracts/ERC20.sol
aave-v3-core,require,spender != address(0),'ERC20: approve to the zero address',,beginning,^0.8.0,ERC20,_approve,protocols/aave-v3-core/contracts/dependencies/openzeppelin/contracts/ERC20.sol
aave-v3-core,require,_owner == _msgSender(),'Ownable: caller is not the owner',,end,^0.8.0,Ownable,owner,protocols/aave-v3-core/contracts/dependencies/openzeppelin/contracts/Ownable.sol
aave-v3-core,require,newOwner != address(0),'Ownable: new owner is the zero address',,beginning,^0.8.0,Ownable,transferOwnership,protocols/aave-v3-core/contracts/dependencies/openzeppelin/contracts/Ownable.sol
aave-v3-core,require,oldAllowance >= value,'SafeERC20: decreased allowance below zero',,middle,^0.8.0,,safeDecreaseAllowance,protocols/aave-v3-core/contracts/dependencies/openzeppelin/contracts/SafeERC20.sol
aave-v3-core,require,"abi.decode(returndata, (bool))",'SafeERC20: ERC20 operation did not succeed',,middle,^0.8.0,,,protocols/aave-v3-core/contracts/dependencies/openzeppelin/contracts/SafeERC20.sol
aave-v3-core,require,(z = x + y) >= x,,,beginning,^0.8.0,,add,protocols/aave-v3-core/contracts/dependencies/openzeppelin/contracts/SafeMath.sol
aave-v3-core,require,(z = x - y) <= x,,,beginning,^0.8.0,,sub,protocols/aave-v3-core/contracts/dependencies/openzeppelin/contracts/SafeMath.sol
aave-v3-core,require,(z = x - y) <= x,message,,beginning,^0.8.0,,sub,protocols/aave-v3-core/contracts/dependencies/openzeppelin/contracts/SafeMath.sol
aave-v3-core,require,x == 0 || (z = x * y) / x == y,,,beginning,^0.8.0,,mul,protocols/aave-v3-core/contracts/dependencies/openzeppelin/contracts/SafeMath.sol
aave-v3-core,require,address(this).balance >= amount,'Address: insufficient balance',,beginning,^0.8.0,,sendValue,protocols/aave-v3-core/contracts/dependencies/openzeppelin/contracts/Address.sol
aave-v3-core,require,"success, 'Address: unable to send value",recipient may have reverted',,end,^0.8.0,,sendValue,protocols/aave-v3-core/contracts/dependencies/openzeppelin/contracts/Address.sol
aave-v3-core,require,address(this).balance >= value,'Address: insufficient balance for call',,middle,^0.8.0,,functionCallWithValue,protocols/aave-v3-core/contracts/dependencies/openzeppelin/contracts/Address.sol
aave-v3-core,require,isContract(target),'Address: call to non-contract',,middle,^0.8.0,,functionCallWithValue,protocols/aave-v3-core/contracts/dependencies/openzeppelin/contracts/Address.sol
aave-v3-core,require,isContract(target),'Address: static call to non-contract',,middle,^0.8.0,,functionCallWithValue,protocols/aave-v3-core/contracts/dependencies/openzeppelin/contracts/Address.sol
aave-v3-core,require,isContract(target),'Address: delegate call to non-contract',,middle,^0.8.0,,functionCallWithValue,protocols/aave-v3-core/contracts/dependencies/openzeppelin/contracts/Address.sol
aave-v3-core,require,value == 0,'Strings: hex length insufficient',,end,^0.8.0,,toHexString,protocols/aave-v3-core/contracts/dependencies/openzeppelin/contracts/Strings.sol
aave-v3-core,require,value <= type(uint224).max,"""SafeCast: value doesn't fit in 224 bits""",,beginning,^0.8.0,,toUint224,protocols/aave-v3-core/contracts/dependencies/openzeppelin/contracts/SafeCast.sol
aave-v3-core,require,value <= type(uint128).max,"""SafeCast: value doesn't fit in 128 bits""",,beginning,^0.8.0,,toUint128,protocols/aave-v3-core/contracts/dependencies/openzeppelin/contracts/SafeCast.sol
aave-v3-core,require,value <= type(uint96).max,"""SafeCast: value doesn't fit in 96 bits""",,beginning,^0.8.0,,toUint96,protocols/aave-v3-core/contracts/dependencies/openzeppelin/contracts/SafeCast.sol
aave-v3-core,require,value <= type(uint64).max,"""SafeCast: value doesn't fit in 64 bits""",,beginning,^0.8.0,,toUint64,protocols/aave-v3-core/contracts/dependencies/openzeppelin/contracts/SafeCast.sol
aave-v3-core,require,value <= type(uint32).max,"""SafeCast: value doesn't fit in 32 bits""",,beginning,^0.8.0,,toUint32,protocols/aave-v3-core/contracts/dependencies/openzeppelin/contracts/SafeCast.sol
aave-v3-core,require,value <= type(uint16).max,"""SafeCast: value doesn't fit in 16 bits""",,beginning,^0.8.0,,toUint16,protocols/aave-v3-core/contracts/dependencies/openzeppelin/contracts/SafeCast.sol
aave-v3-core,require,value <= type(uint8).max,"""SafeCast: value doesn't fit in 8 bits""",,beginning,^0.8.0,,toUint8,protocols/aave-v3-core/contracts/dependencies/openzeppelin/contracts/SafeCast.sol
aave-v3-core,require,value >= 0,'SafeCast: value must be positive',,beginning,^0.8.0,,toUint256,protocols/aave-v3-core/contracts/dependencies/openzeppelin/contracts/SafeCast.sol
aave-v3-core,require,value <= uint256(type(int256).max),"""SafeCast: value doesn't fit in an int256""",,beginning,^0.8.0,,toInt256,protocols/aave-v3-core/contracts/dependencies/openzeppelin/contracts/SafeCast.sol
aave-v3-core,require,account == _msgSender(),'AccessControl: can only renounce roles for self',,beginning,^0.8.0,AccessControl,renounceRole,protocols/aave-v3-core/contracts/dependencies/openzeppelin/contracts/AccessControl.sol
aave-v3-core,assert,ADMIN_SLOT == bytes32(uint256(keccak256('eip1967.proxy.admin')) - 1),,,middle,^0.8.0,AdminUpgradeabilityProxy,,protocols/aave-v3-core/contracts/dependencies/openzeppelin/upgradeability/AdminUpgradeabilityProxy.sol
aave-v3-core,require,newAdmin != address(0),'Cannot change the admin of a proxy to the zero address',,beginning,^0.8.0,BaseAdminUpgradeabilityProxy,changeAdmin,protocols/aave-v3-core/contracts/dependencies/openzeppelin/upgradeability/BaseAdminUpgradeabilityProxy.sol
aave-v3-core,require,success,,,end,^0.8.0,BaseAdminUpgradeabilityProxy,upgradeToAndCall,protocols/aave-v3-core/contracts/dependencies/openzeppelin/upgradeability/BaseAdminUpgradeabilityProxy.sol
aave-v3-core,require,msg.sender != _admin(),'Cannot call fallback function from the proxy admin',,,^0.8.0,,,protocols/aave-v3-core/contracts/dependencies/openzeppelin/upgradeability/BaseAdminUpgradeabilityProxy.sol
aave-v3-core,require,_implementation() == address(0),,,beginning,^0.8.0,InitializableUpgradeabilityProxy,initialize,protocols/aave-v3-core/contracts/dependencies/openzeppelin/upgradeability/InitializableUpgradeabilityProxy.sol
aave-v3-core,assert,IMPLEMENTATION_SLOT == bytes32(uint256(keccak256('eip1967.proxy.implementation')) - 1),,,beginning,^0.8.0,InitializableUpgradeabilityProxy,initialize,protocols/aave-v3-core/contracts/dependencies/openzeppelin/upgradeability/InitializableUpgradeabilityProxy.sol
aave-v3-core,require,success,,,end,^0.8.0,InitializableUpgradeabilityProxy,initialize,protocols/aave-v3-core/contracts/dependencies/openzeppelin/upgradeability/InitializableUpgradeabilityProxy.sol
aave-v3-core,require,_implementation() == address(0),,,beginning,^0.8.0,InitializableAdminUpgradeabilityProxy,initialize,protocols/aave-v3-core/contracts/dependencies/openzeppelin/upgradeability/InitializableAdminUpgradeabilityProxy.sol
aave-v3-core,assert,ADMIN_SLOT == bytes32(uint256(keccak256('eip1967.proxy.admin')) - 1),,,end,^0.8.0,InitializableAdminUpgradeabilityProxy,initialize,protocols/aave-v3-core/contracts/dependencies/openzeppelin/upgradeability/InitializableAdminUpgradeabilityProxy.sol
aave-v3-core,assert,IMPLEMENTATION_SLOT == bytes32(uint256(keccak256('eip1967.proxy.implementation')) - 1),,,middle,^0.8.0,UpgradeabilityProxy,,protocols/aave-v3-core/contracts/dependencies/openzeppelin/upgradeability/UpgradeabilityProxy.sol
aave-v3-core,require,success,,,middle,^0.8.0,UpgradeabilityProxy,,protocols/aave-v3-core/contracts/dependencies/openzeppelin/upgradeability/UpgradeabilityProxy.sol
aave-v3-core,require,getLastTransferResult(token),'GPv2: failed transfer',,end,^0.8.0,,safeTransfer,protocols/aave-v3-core/contracts/dependencies/gnosis/contracts/GPv2SafeERC20.sol
aave-v3-core,require,getLastTransferResult(token),'GPv2: failed transferFrom',,end,^0.8.0,,safeTransfer,protocols/aave-v3-core/contracts/dependencies/gnosis/contracts/GPv2SafeERC20.sol
aave-v3-core,require,id != 0,Errors.INVALID_ADDRESSES_PROVIDER_ID,,beginning,^0.8.10,PoolAddressesProviderRegistry,registerAddressesProvider,protocols/aave-v3-core/contracts/protocol/configuration/PoolAddressesProviderRegistry.sol
aave-v3-core,require,_idToAddressesProvider[id] == address(0),Errors.INVALID_ADDRESSES_PROVIDER_ID,,beginning,^0.8.10,PoolAddressesProviderRegistry,registerAddressesProvider,protocols/aave-v3-core/contracts/protocol/configuration/PoolAddressesProviderRegistry.sol
aave-v3-core,require,_addressesProviderToId[provider] == 0,Errors.ADDRESSES_PROVIDER_ALREADY_ADDED,,middle,^0.8.10,PoolAddressesProviderRegistry,registerAddressesProvider,protocols/aave-v3-core/contracts/protocol/configuration/PoolAddressesProviderRegistry.sol
aave-v3-core,require,_addressesProviderToId[provider] != 0,Errors.ADDRESSES_PROVIDER_NOT_REGISTERED,,beginning,^0.8.10,PoolAddressesProviderRegistry,unregisterAddressesProvider,protocols/aave-v3-core/contracts/protocol/configuration/PoolAddressesProviderRegistry.sol
aave-v3-core,require,aclManager.isPoolAdmin(msg.sender),Errors.CALLER_NOT_POOL_ADMIN,,middle,^0.8.10,PriceOracleSentinel,,protocols/aave-v3-core/contracts/protocol/configuration/PriceOracleSentinel.sol
aave-v3-core,require,aclAdmin != address(0),Errors.ACL_ADMIN_CANNOT_BE_ZERO,,middle,^0.8.10,ACLManager,,protocols/aave-v3-core/contracts/protocol/configuration/ACLManager.sol
aave-v3-core,require,reserveIndex < ReserveConfiguration.MAX_RESERVES_COUNT,Errors.INVALID_RESERVE_INDEX,,middle,^0.8.0,,setBorrowing,protocols/aave-v3-core/contracts/protocol/libraries/configuration/UserConfiguration.sol
aave-v3-core,require,reserveIndex < ReserveConfiguration.MAX_RESERVES_COUNT,Errors.INVALID_RESERVE_INDEX,,middle,^0.8.0,,setBorrowing,protocols/aave-v3-core/contracts/protocol/libraries/configuration/UserConfiguration.sol
aave-v3-core,require,reserveIndex < ReserveConfiguration.MAX_RESERVES_COUNT,Errors.INVALID_RESERVE_INDEX,,middle,^0.8.0,,setBorrowing,protocols/aave-v3-core/contracts/protocol/libraries/configuration/UserConfiguration.sol
aave-v3-core,require,reserveIndex < ReserveConfiguration.MAX_RESERVES_COUNT,Errors.INVALID_RESERVE_INDEX,,middle,^0.8.0,,setBorrowing,protocols/aave-v3-core/contracts/protocol/libraries/configuration/UserConfiguration.sol
aave-v3-core,require,reserveIndex < ReserveConfiguration.MAX_RESERVES_COUNT,Errors.INVALID_RESERVE_INDEX,,middle,^0.8.0,,setBorrowing,protocols/aave-v3-core/contracts/protocol/libraries/configuration/UserConfiguration.sol
aave-v3-core,require,ltv <= MAX_VALID_LTV,Errors.INVALID_LTV,,beginning,^0.8.0,,setLtv,protocols/aave-v3-core/contracts/protocol/libraries/configuration/ReserveConfiguration.sol
aave-v3-core,require,threshold <= MAX_VALID_LIQUIDATION_THRESHOLD,Errors.INVALID_LIQ_THRESHOLD,,middle,^0.8.0,,setLiquidationThreshold,protocols/aave-v3-core/contracts/protocol/libraries/configuration/ReserveConfiguration.sol
aave-v3-core,require,bonus <= MAX_VALID_LIQUIDATION_BONUS,Errors.INVALID_LIQ_BONUS,,middle,^0.8.0,,setLiquidationBonus,protocols/aave-v3-core/contracts/protocol/libraries/configuration/ReserveConfiguration.sol
aave-v3-core,require,decimals <= MAX_VALID_DECIMALS,Errors.INVALID_DECIMALS,,middle,^0.8.0,,setDecimals,protocols/aave-v3-core/contracts/protocol/libraries/configuration/ReserveConfiguration.sol
aave-v3-core,require,reserveFactor <= MAX_VALID_RESERVE_FACTOR,Errors.INVALID_RESERVE_FACTOR,,middle,^0.8.0,,setReserveFactor,protocols/aave-v3-core/contracts/protocol/libraries/configuration/ReserveConfiguration.sol
aave-v3-core,require,borrowCap <= MAX_VALID_BORROW_CAP,Errors.INVALID_BORROW_CAP,,middle,^0.8.0,,setBorrowCap,protocols/aave-v3-core/contracts/protocol/libraries/configuration/ReserveConfiguration.sol
aave-v3-core,require,supplyCap <= MAX_VALID_SUPPLY_CAP,Errors.INVALID_SUPPLY_CAP,,middle,^0.8.0,,setSupplyCap,protocols/aave-v3-core/contracts/protocol/libraries/configuration/ReserveConfiguration.sol
aave-v3-core,require,ceiling <= MAX_VALID_DEBT_CEILING,Errors.INVALID_DEBT_CEILING,,middle,^0.8.0,,setDebtCeiling,protocols/aave-v3-core/contracts/protocol/libraries/configuration/ReserveConfiguration.sol
aave-v3-core,require,unbackedMintCap <= MAX_VALID_UNBACKED_MINT_CAP,Errors.INVALID_UNBACKED_MINT_CAP,,middle,^0.8.0,,setUnbackedMintCap,protocols/aave-v3-core/contracts/protocol/libraries/configuration/ReserveConfiguration.sol
aave-v3-core,require,category <= MAX_VALID_EMODE_CATEGORY,Errors.INVALID_EMODE_CATEGORY,,middle,^0.8.0,,setEModeCategory,protocols/aave-v3-core/contracts/protocol/libraries/configuration/ReserveConfiguration.sol
aave-v3-core,require,reserve.aTokenAddress == address(0),Errors.RESERVE_ALREADY_INITIALIZED,,middle,^0.8.10,,init,protocols/aave-v3-core/contracts/protocol/libraries/logic/ReserveLogic.sol
aave-v3-core,require,Address.isContract(params.asset),Errors.NOT_CONTRACT,,middle,^0.8.10,,executeInitReserve,protocols/aave-v3-core/contracts/protocol/libraries/logic/PoolLogic.sol
aave-v3-core,require,!reserveAlreadyAdded,Errors.RESERVE_ALREADY_ADDED,,middle,^0.8.10,,executeInitReserve,protocols/aave-v3-core/contracts/protocol/libraries/logic/PoolLogic.sol
aave-v3-core,require,params.reservesCount < params.maxNumberReserves,Errors.NO_MORE_RESERVES_ALLOWED,,middle,^0.8.10,,executeInitReserve,protocols/aave-v3-core/contracts/protocol/libraries/logic/PoolLogic.sol
aave-v3-core,require,reservesData[asset].configuration.getDebtCeiling() == 0,Errors.DEBT_CEILING_NOT_ZERO,,middle,^0.8.10,,executeResetIsolationModeTotalDebt,protocols/aave-v3-core/contracts/protocol/libraries/logic/PoolLogic.sol
aave-v3-core,require,amount != 0,Errors.INVALID_AMOUNT,,middle,^0.8.10,,validateSupply,protocols/aave-v3-core/contracts/protocol/libraries/logic/ValidationLogic.sol
aave-v3-core,require,isActive,Errors.RESERVE_INACTIVE,,middle,^0.8.10,,validateSupply,protocols/aave-v3-core/contracts/protocol/libraries/logic/ValidationLogic.sol
aave-v3-core,require,!isPaused,Errors.RESERVE_PAUSED,,middle,^0.8.10,,validateSupply,protocols/aave-v3-core/contracts/protocol/libraries/logic/ValidationLogic.sol
aave-v3-core,require,!isFrozen,Errors.RESERVE_FROZEN,,middle,^0.8.10,,validateSupply,protocols/aave-v3-core/contracts/protocol/libraries/logic/ValidationLogic.sol
aave-v3-core,require,amount != 0,Errors.INVALID_AMOUNT,,middle,^0.8.10,,validateSupply,protocols/aave-v3-core/contracts/protocol/libraries/logic/ValidationLogic.sol
aave-v3-core,require,amount <= userBalance,Errors.NOT_ENOUGH_AVAILABLE_USER_BALANCE,,middle,^0.8.10,,validateWithdraw,protocols/aave-v3-core/contracts/protocol/libraries/logic/ValidationLogic.sol
aave-v3-core,require,isActive,Errors.RESERVE_INACTIVE,,middle,^0.8.10,,validateSupply,protocols/aave-v3-core/contracts/protocol/libraries/logic/ValidationLogic.sol
aave-v3-core,require,!isPaused,Errors.RESERVE_PAUSED,,middle,^0.8.10,,validateSupply,protocols/aave-v3-core/contracts/protocol/libraries/logic/ValidationLogic.sol
aave-v3-core,require,params.amount != 0,Errors.INVALID_AMOUNT,,middle,^0.8.10,,validateBorrow,protocols/aave-v3-core/contracts/protocol/libraries/logic/ValidationLogic.sol
aave-v3-core,require,vars.isActive,Errors.RESERVE_INACTIVE,,middle,^0.8.10,,validateBorrow,protocols/aave-v3-core/contracts/protocol/libraries/logic/ValidationLogic.sol
aave-v3-core,require,!vars.isPaused,Errors.RESERVE_PAUSED,,middle,^0.8.10,,validateBorrow,protocols/aave-v3-core/contracts/protocol/libraries/logic/ValidationLogic.sol
aave-v3-core,require,!vars.isFrozen,Errors.RESERVE_FROZEN,,middle,^0.8.10,,validateBorrow,protocols/aave-v3-core/contracts/protocol/libraries/logic/ValidationLogic.sol
aave-v3-core,require,vars.borrowingEnabled,Errors.BORROWING_NOT_ENABLED,,middle,^0.8.10,,validateBorrow,protocols/aave-v3-core/contracts/protocol/libraries/logic/ValidationLogic.sol
aave-v3-core,require,vars.totalDebt <= vars.borrowCap * vars.assetUnit,Errors.BORROW_CAP_EXCEEDED,,middle,^0.8.10,,validateBorrow,protocols/aave-v3-core/contracts/protocol/libraries/logic/ValidationLogic.sol
aave-v3-core,require,vars.userCollateralInBaseCurrency != 0,Errors.COLLATERAL_BALANCE_IS_ZERO,,middle,^0.8.10,,validateBorrow,protocols/aave-v3-core/contracts/protocol/libraries/logic/ValidationLogic.sol
aave-v3-core,require,vars.currentLtv != 0,Errors.LTV_VALIDATION_FAILED,,middle,^0.8.10,,validateBorrow,protocols/aave-v3-core/contracts/protocol/libraries/logic/ValidationLogic.sol
aave-v3-core,require,vars.stableRateBorrowingEnabled,Errors.STABLE_BORROWING_NOT_ENABLED,,middle,^0.8.10,,validateBorrow,protocols/aave-v3-core/contracts/protocol/libraries/logic/ValidationLogic.sol
aave-v3-core,require,params.amount <= maxLoanSizeStable,Errors.AMOUNT_BIGGER_THAN_MAX_LOAN_SIZE_STABLE,,middle,^0.8.10,,validateBorrow,protocols/aave-v3-core/contracts/protocol/libraries/logic/ValidationLogic.sol
aave-v3-core,require,vars.siloedBorrowingAddress == params.asset,Errors.SILOED_BORROWING_VIOLATION,,middle,^0.8.10,,validateBorrow,protocols/aave-v3-core/contracts/protocol/libraries/logic/ValidationLogic.sol
aave-v3-core,require,amountSent != 0,Errors.INVALID_AMOUNT,,middle,^0.8.10,,validateRepay,protocols/aave-v3-core/contracts/protocol/libraries/logic/ValidationLogic.sol
