function_name,arguments,payable,override,virtual,visibility,state-changing,modifiers,returns,path,contract_id,protocol
testWithdrawFailsWhenWithdrawalsPaused,"""uint256 amountToDeposit""",False,False,True,public,state-changing,,,protocols/eigenlayer-contracts/src/test/unit/StrategyBaseUnit.t.sol,StrategyBaseUnitTests,eigenlayer-contracts
testWithdrawalFailsWhenCallingFromNotStrategyManager,"""address caller""",False,False,False,public,state-changing,,,protocols/eigenlayer-contracts/src/test/unit/StrategyBaseUnit.t.sol,StrategyBaseUnitTests,eigenlayer-contracts
testWithdrawalFailsWhenNotUsingUnderlyingToken,"""address notUnderlyingToken""",False,False,False,public,state-changing,,,protocols/eigenlayer-contracts/src/test/unit/StrategyBaseUnit.t.sol,StrategyBaseUnitTests,eigenlayer-contracts
testWithdrawFailsWhenSharesGreaterThanTotalShares,"""uint256 amountToDeposit, uint256 sharesToWithdraw""",False,False,True,public,state-changing,,,protocols/eigenlayer-contracts/src/test/unit/StrategyBaseUnit.t.sol,StrategyBaseUnitTests,eigenlayer-contracts
testWithdrawalFailsWhenTokenTransferFails,"""""",False,False,False,public,state-changing,,,protocols/eigenlayer-contracts/src/test/unit/StrategyBaseUnit.t.sol,StrategyBaseUnitTests,eigenlayer-contracts
testIntegrityOfSharesToUnderlyingWithZeroTotalShares,"""uint240 amountSharesToQuery""",False,False,False,public,view,,,protocols/eigenlayer-contracts/src/test/unit/StrategyBaseUnit.t.sol,StrategyBaseUnitTests,eigenlayer-contracts
testDeposit_ZeroAmount,"""""",False,False,False,public,state-changing,,,protocols/eigenlayer-contracts/src/test/unit/StrategyBaseUnit.t.sol,StrategyBaseUnitTests,eigenlayer-contracts
testCanWithdrawDownToSmallShares,"""uint256 amountToDeposit, uint32 sharesToLeave""",False,False,True,public,state-changing,,,protocols/eigenlayer-contracts/src/test/unit/StrategyBaseUnit.t.sol,StrategyBaseUnitTests,eigenlayer-contracts
setUp,"""""",False,True,True,public,state-changing,,,protocols/eigenlayer-contracts/src/test/unit/EigenPodManagerUnit.t.sol,EigenPodManagerUnitTests,eigenlayer-contracts
_initializePodWithShares,"""address podOwner, int256 shares""",False,False,False,internal,state-changing,,,protocols/eigenlayer-contracts/src/test/unit/EigenPodManagerUnit.t.sol,EigenPodManagerUnitTests,eigenlayer-contracts
_deployAndReturnEigenPodForStaker,"""address staker""",False,False,False,internal,state-changing,,IEigenPod deployedPod,protocols/eigenlayer-contracts/src/test/unit/EigenPodManagerUnit.t.sol,EigenPodManagerUnitTests,eigenlayer-contracts
_checkPodDeployed,"""address staker, address expectedPod, uint256 numPodsBefore""",False,False,False,internal,state-changing,,,protocols/eigenlayer-contracts/src/test/unit/EigenPodManagerUnit.t.sol,EigenPodManagerUnitTests,eigenlayer-contracts
test_initialization,"""""",False,False,False,public,state-changing,,,protocols/eigenlayer-contracts/src/test/unit/EigenPodManagerUnit.t.sol,EigenPodManagerUnitTests,eigenlayer-contracts
test_initialize_revert_alreadyInitialized,"""""",False,False,False,public,state-changing,,,protocols/eigenlayer-contracts/src/test/unit/EigenPodManagerUnit.t.sol,EigenPodManagerUnitTests,eigenlayer-contracts
testFuzz_updateBeaconChainOracle_revert_notOwner,"""address notOwner""",False,False,False,public,state-changing,"filterFuzzedAddressInputs, notOwner, ",,protocols/eigenlayer-contracts/src/test/unit/EigenPodManagerUnit.t.sol,EigenPodManagerUnitTests,eigenlayer-contracts
test_updateBeaconChainOracle,"""""",False,False,False,public,state-changing,,,protocols/eigenlayer-contracts/src/test/unit/EigenPodManagerUnit.t.sol,EigenPodManagerUnitTests,eigenlayer-contracts
test_setDenebForkTimestamp,"""uint64 denebForkTimestamp""",False,False,False,public,state-changing,,,protocols/eigenlayer-contracts/src/test/unit/EigenPodManagerUnit.t.sol,EigenPodManagerUnitTests,eigenlayer-contracts
test_setDenebForkTimestamp_Twice,"""uint64 timestamp1, uint64 timestamp2""",False,False,False,public,state-changing,,,protocols/eigenlayer-contracts/src/test/unit/EigenPodManagerUnit.t.sol,EigenPodManagerUnitTests,eigenlayer-contracts
test_createPod,"""""",False,False,False,public,state-changing,,,protocols/eigenlayer-contracts/src/test/unit/EigenPodManagerUnit.t.sol,EigenPodManagerUnitTests,eigenlayer-contracts
test_createPod_revert_alreadyCreated,"""""",False,False,False,public,state-changing,"deployPodForStaker, defaultStaker, ",,protocols/eigenlayer-contracts/src/test/unit/EigenPodManagerUnit.t.sol,EigenPodManagerUnitTests,eigenlayer-contracts
test_stake_podAlreadyDeployed,"""""",False,False,False,public,state-changing,"deployPodForStaker, defaultStaker, ",,protocols/eigenlayer-contracts/src/test/unit/EigenPodManagerUnit.t.sol,EigenPodManagerUnitTests,eigenlayer-contracts
test_stake_newPodDeployed,"""""",False,False,False,public,state-changing,,,protocols/eigenlayer-contracts/src/test/unit/EigenPodManagerUnit.t.sol,EigenPodManagerUnitTests,eigenlayer-contracts
testFuzz_addShares_revert_notDelegationManager,"""address notDelegationManager""",False,False,False,public,state-changing,"filterFuzzedAddressInputs, notDelegationManager, ",,protocols/eigenlayer-contracts/src/test/unit/EigenPodManagerUnit.t.sol,EigenPodManagerUnitTests,eigenlayer-contracts
test_addShares_revert_podOwnerZeroAddress,"""""",False,False,False,public,state-changing,,,protocols/eigenlayer-contracts/src/test/unit/EigenPodManagerUnit.t.sol,EigenPodManagerUnitTests,eigenlayer-contracts
testFuzz_addShares_revert_sharesNegative,"""int256 shares""",False,False,False,public,state-changing,,,protocols/eigenlayer-contracts/src/test/unit/EigenPodManagerUnit.t.sol,EigenPodManagerUnitTests,eigenlayer-contracts
